id,name,rating,review_count,address,latitude,longitude,price,categories,is_closed
ev2CKLWLOrzCsCIEYD-EsQ,Koriander Indian Cuisine,3.5,625,"520 Masonic Way, Belmont, CA 94002",37.524104,-122.273793,$$,Indian,False
aaDMjwSVAMXHCpS5VAm0Hw,Sirayvah Organic Thai,3.8,473,"366 El Camino Real, San Carlos, CA 94070",37.509564,-122.263426,$$,"Thai, Desserts, Seafood",False
aRu3VeiAZu4YKN9PvYvpYw,I Dumpling,3.8,880,"2660 Broadway, Redwood City, CA 94063",37.486368908140925,-122.23466476656478,$$,"Chinese, Taiwanese, Seafood",False
PYhhL8CVpYLfX39IqJpWqg,Ritha Indian Restaurant,4.1,179,"939 Edgewater Blvd, Ste A, Foster City, CA 94404",37.544921,-122.270644,N/A,Indian,False
dLbBSJeyN85FIzHxb6oYtg,Crouching Tiger Restaurant & Bar,3.8,1172,"2640 Broadway St, Redwood City, CA 94063",37.48650574444537,-122.234295,$$,Chinese,False
14hMY2bVSDm4Er1yYMG-2w,William BBQ,4.2,85,"1109 Laurel St, San Carlos, CA 94070",37.499971,-122.253068,$$,"Barbeque, Seafood, Hawaiian",False
caX4t1FhRHFOJmpLsaPWJQ,Zadna Grill,4.7,864,"2653 Broadway, Ste A, Redwood City, CA 94063",37.486074,-122.234184,$$,"Halal, Salad, Lebanese",False
j-u5nJHofA08E5Wqz7MCBQ,Timber & Salt,3.9,508,"881 Middlefield Rd, Redwood City, CA 94063",37.485534,-122.228781,$$$,"Cocktail Bars, Steakhouses, American",False
m0ZaPO1pr8Kq6SdYxir7dA,Miss Subi,3.9,57,"407 Old County Rd, Belmont, CA 94002",37.5265,-122.28178,N/A,"Hawaiian, Asian Fusion, Vietnamese",False
3ELXHtI8_GIpC1nAvPpDMw,Burma Spice,4.6,57,"490 El Camino Real, Ste 140, Redwood City, CA 94062",37.49020146223196,-122.24032421167274,$$,"Burmese, Noodles, Seafood",False
f74nLu-PDJv-_MdX4kHG1w,Pizza Guys,4.6,115,"796 El Camino Real, Ste E, San Carlos, CA 94070",37.504498,-122.257347,$$,"Pizza, Salad, Chicken Wings",False
CAH7-hCIwYwAyisDtG1vOA,Broadway Masala,4.2,1029,"2397 Broadway St, Redwood City, CA 94063",37.4862989999807,-122.230838723481,$$,"Indian, Vegan, Vegetarian",False
djeT3NLexRySkpSF-pKIcg,888 Ristorante Italiano,4.2,268,"888 Laurel St, Ste 3951, San Carlos, CA 94070",37.502626,-122.25689,$$$,"Italian, Desserts, Wine Bars",False
C81QQqoP24Dw_aViZ6tzkw,Vons Chicken,4.3,237,"2090 Broadway, Redwood City, CA 94063",37.48679,-122.22788,$$,"Chicken Wings, Korean",False
toe0-2xWriq1_m8GuE0pFw,Ogiku,4.7,30,"2432 Broadway, Redwood City, CA 94063",37.48654,-122.23198,N/A,Japanese,False
oEDboWJDgliQ9mQV8JCTBg,Groovy Goose Coffee,4.3,126,"1221 San Carlos Ave, San Carlos, CA 94070",37.50622,-122.26136,$,"Coffee Roasteries, Cafes, Juice Bars & Smoothies",False
t4s7LGblmhygqyVE7khSHQ,Cafe Bliss,3.8,276,"2039 Ralston Ave, Belmont, CA 94002",37.5120569,-122.2938366,$$,"Breakfast & Brunch, American, Coffee & Tea",False
8kUhf9L2wGAFEGNZNAvvHA,The Mountain House,4.2,709,"13808 Skyline Blvd, Woodside, CA 94062",37.43815,-122.3229,$$$$,"New American, Steakhouses",False
VDDSkLrPRCeycvSSG_noTQ,Rangoon Ruby,3.5,672,"680 Laurel St, San Carlos, CA 94070",37.5052,-122.25998,$$,"Burmese, Asian Fusion, Caterers",False
QRAf34kGhc3u4VyXbzXVmQ,Peking Alley,3.9,297,"4300 S El Camino Real, San Mateo, CA 94403",37.52943,-122.28793,$$,"Chinese, Noodles, Seafood",False
FRq0trP3NmU1N1PvJulyQg,Two Cousins Deli,4.7,66,"1331 Old County Rd, Belmont, CA 94002",37.51874,-122.27188,N/A,"Delis, Italian, Breakfast & Brunch",False
1xCh-ru7ILYC8imYyjnZxg,The Crepe Stop,3.8,293,"852 Laurel St, San Carlos, CA 94070",37.5029,-122.25724,$$,"Creperies, Gelato, Waffles",False
EOtJTv6Zp2pjg9keP4D0fQ,Bangkok Bay Thai Cuisine,3.8,898,"825 El Camino Real, Redwood City, CA 94063",37.4859339970531,-122.234361366169,$$,Thai,False
7WLVcOSqcBJZG36_rdI3CA,Redwood Bistro,4.2,428,"711 El Camino Real, Redwood City, CA 94063",37.48712,-122.23548,$$,"Chinese, Seafood, Soup",False
rFFg_hkmwRxoCs_QzI4FxQ,Oh Baby Sushi,4.0,854,"2139 Roosevelt Ave, Redwood City, CA 94061",37.466188,-122.2415207,$$$,"Sushi Bars, Ramen, Vegetarian",False
HLxyV72T2ubdJy8ZkRmEHg,Warehouse Buffet,3.3,685,"979 Edgewater Blvd, Foster City, CA 94404",37.544172,-122.2715301,$$$,"Buffets, Barbeque, Hot Pot",False
CG3XatPWpGDTzMTqq_LRRA,Capelo's Barbecue,4.5,693,"2655 Middlefield Rd, Redwood City, CA 94063",37.4770934,-122.21154334325485,$$,"Barbeque, Southern, Tacos",False
S8ecMU_Sx0esyI7YDC_5Yw,Amazing Wok,3.8,391,"1653 Laurel St, San Carlos, CA 94070",37.49475,-122.24667,$$,Chinese,False
b_x29As3xa68f9HfYZqHYw,Hongry Kong,3.8,219,"407 Old County Rd, Belmont, CA 94002",37.5265108,-122.2818712,$,"Food Trucks, Seafood",False
bryFirf9YL6Qk-2lezvkbw,Rickshaw Corner Restaurant,4.0,493,"901 Edgewater Blvd, Foster City, CA 94404",37.545512,-122.271618628478,$$,Chinese,False
ni9EDZ5Van_pYh2jSAiDSw,Harry's Hofbrau,3.9,808,"1909 El Camino Real, Redwood City, CA 94063",37.47798,-122.2235,$$,"American, New American, Sandwiches",False
3cxXLDx-vy99Sww3Gmvqbg,Lou’s Cafe,4.5,99,"902 Laurel St, San Carlos, CA 94070",37.502395,-122.256592,$$,"Sandwiches, Food Delivery Services, Breakfast & Brunch",False
S-dkGqGToCiZc6HWRkCtvg,Tacos El Grullense C&D#4,3.5,113,"575 Ralston Ave, Belmont, CA 94002",37.52182,-122.27382,$$,Mexican,False
EX6xJAwFAo8igKqIeau6Vg,Nina’s Cafe,4.8,66,"969J Edgewater Blvd, Foster City, CA 94404",37.5443511,-122.2706417,$$,"Empanadas, Latin American, Breakfast & Brunch",False
Z56xohgVbOmv-6-EMKlctQ,Amici's East Coast Pizzeria,3.5,455,"226 Redwood Shores Pkwy, Redwood Shores, CA 94065",37.52184694852598,-122.2515040403036,$$,Pizza,False
PIFUe3xoydrnTq66EaMxtw,Hella Mediterranean,4.4,196,"855 Middlefield Rd, Redwood City, CA 94063",37.485891,-122.228662,$$,"Halal, Greek, Kebab",False
q4BY35FDEphWHN4nh4-cYw,Redwood Grill,3.9,596,"356 Woodside Plz, Redwood City, CA 94061",37.4567096,-122.2291218,$$,"American, Breakfast & Brunch, Cocktail Bars",False
DLpjylE95C8OshP2JnBgoQ,Redwood City BBQ,4.2,484,"640 Woodside Rd, Redwood City, CA 94061",37.468701,-122.223988,$$,"Barbeque, Sandwiches, Breakfast & Brunch",False
o35SS9sIvByM0Y1Jk_HPnQ,Hikari Sushi & grill,3.8,287,"490 El Camino Real, Ste 140, Redwood City, CA 94062",37.490142913868155,-122.2403865974822,$$,Japanese,False
1vMgajRAI3lYwuCeGX58oQ,Evvia Estiatorio,4.3,3029,"420 Emerson St, Palo Alto, CA 94301",37.445077,-122.163778,$$$,Greek,False
v1oiV0N7j9n-Fm_HakYlrA,Vino Santo Bistro,4.0,485,"2030 Broadway St, Redwood City, CA 94063",37.4868316650391,-122.227058410645,$$,Italian,False
x1uKgJCRglki_dA0F2gIiw,West Park Farm and Sea,4.3,284,"855 Middlefield Rd, Redwood City, CA 94063",37.4858781,-122.2289479,$$,"Seafood, Mediterranean, Wraps",False
iOeT7LJhYPAhaGZ9bTzHjw,Milagros,3.5,1854,"1099 Middlefield Rd, Redwood City, CA 94063",37.4843057,-122.2265089,$$,"Mexican, Latin American, Bars",False
X4bWBPwX7_EilEreLLcU_w,Ahisushi & Steakhouse,4.0,483,"1784 Broadway St, Redwood City, CA 94063",37.48705182193362,-122.2230869,$$,"Sushi Bars, Japanese",False
tfhgt9Yen9STRBI1ZyO_Vg,Sushinaloa,4.1,110,"2505 Middlefield Rd, Redwood City, CA 94063",37.47885666903163,-122.2142856857878,$$,"Sushi Bars, Mexican, Seafood",False
CnWcpFhJADVmXKX_M6nmEA,Varam,4.6,120,"2120 Broadway, Redwood City, CA 94063",37.48676015522943,-122.22876913228278,N/A,"Indian, Desserts",False
vhfPni9pci29SEHrN1OtRg,Ramen Nagi,4.5,3029,"541 Bryant St, Palo Alto, CA 94301",37.445523,-122.1607073261,$$,"Ramen, Noodles",False
E8SLwf_MVhyX7kBfrxuYIg,Quinto Sol,3.7,633,"2201 Broadway St, Redwood City, CA 94063",37.486338,-122.229363,$$,Mexican,False
wlF9M8JgSayBi9FsZcwSOg,La Cocina de la Abuela,4.7,161,"314 Arguello St, Redwood City, CA 94063",37.486637,-122.232042,$$,"Seafood, Tacos, New Mexican Cuisine",False
iKJ8LTC61-QsLTLi1Cte1w,Farmhouse Kitchen Thai Cuisine,4.1,1609,"1165 Merrill St, Menlo Park, CA 94025",37.45491677842326,-122.1834215411082,$$$,"Thai, Cocktail Bars, Noodles",False
0YhJfVynOhhlVzdz6KBX7g,Higuma Japanese Restaurant,3.8,592,"540 El Camino Real, Redwood City, CA 94063",37.489587,-122.239208,$$,"Japanese, Sushi Bars",False
0dgeo2iIb4uQ3Y6FzvHY0g,Ranzan,4.4,146,"921 Main St, Redwood City, CA 94063",37.484707,-122.225992,$$$$,Japanese,False
zXyTs3ou-nx98Utfq6zp8Q,Karakade Thai Cuisine,3.8,509,"593 Woodside Rd, Ste G, Redwood City, CA 94061",37.469342,-122.222979179466,$$,Thai,False
Dxu9_ZG9ndUwxlww7LRtIQ,Gourmet Gyros & Kebabs,4.6,200,"2300 Bay Rd, Redwood City, CA 94063",37.484905,-122.212475,$$,"Kebab, Mediterranean, Salad",False
uWhQc8pgOYtS-bsz_sbPZw,Freewheel Brewing Company,4.0,444,"3736 Florence St, Redwood City, CA 94063",37.4782534,-122.1869481,$$,"Breweries, Burgers, Pubs",False
lcQlbhI17c5u7CQxosPQQw,Nick the Greek,4.0,346,"2034 Broadway St, Redwood City, CA 94063",37.4867201,-122.2269876,$$,Greek,False
WskbERiIURZrSKvLlV_aOA,Curry Pizza House Redwood City,4.2,115,"900 Middlefield Rd, Ste A, Redwood City, CA 94063",37.48538516894114,-122.22986215009904,N/A,"Pizza, Chicken Wings, Indian",False
hMg8E8TZoStE0MeLuRfQYA,La Quinta Pizza,4.7,107,"151 5th Ave, Ste B, Redwood City, CA 94063",37.469452217080544,-122.2073944,N/A,Pizza,False
pVelQLrIntVb0wjuFEVhSg,RocknWraps & Kabobs,4.1,338,"2053 Broadway St, Redwood City, CA 94063",37.486235,-122.22727,$,"Mediterranean, Wraps",False
XLZO8jM6kVycSVr3VWhNkA,The BottleShop RWC,4.7,103,"2627 Broadway, Redwood City, CA 94063",37.48589,-122.23369,N/A,"Wine Bars, American",False
4MsHLU9Slbt23PQbh7ALLw,El Camaron RWC,4.3,54,"2761 El Camino Real, Redwood City, CA 94061",37.471223,-122.214145,N/A,"Mexican, Sushi Bars, Seafood",False
ig90VggWkyvxdOn47vzmwA,Falafel and Things,4.8,145,"975 Veterans Blvd, Redwood City, CA 94063",37.4904528,-122.2270339,$$,"Food Trucks, Falafel, Middle Eastern",False
WmxvC0SXDSVlo-NVH9U-bA,Eats Meets West Bowls,4.6,204,"201 Marshall St, Ste 101, Redwood City, CA 94063",37.48713,-122.23262,$$,"Salad, Breakfast & Brunch, Acai Bowls",False
nGDqDNSmbPSpHLxWQVLIZg,Big Brothers Burgers,4.7,124,"2137 Roosevelt Ave, Redwood City, CA 94061",37.46607,-122.240893,$$,"Burgers, Juice Bars & Smoothies, Sandwiches",False
gNY4ZnCCf5z2pnzAeAKTHg,La Maja,4.3,132,"822 Main St, Redwood City, CA 94063",37.48599390037115,-122.2264146,$$,"Empanadas, Argentine, Wine Bars",False
ePveS2LLCqGSy45s3R3Ucg,Nomadic Kitchen,5.0,80,"2086 Broadway, Redwood City, CA 94063",37.48679469202675,-122.2277863,N/A,"Turkish, Mediterranean",False
4ZuYcSaKrYi1524imY8KLw,Cuco’s Burritos,4.6,407,"2855 Middlefield Rd, Redwood City, CA 94063",37.47551,-122.20925,$$,"Mexican, Breakfast & Brunch",False
NX8VYnWFQ2ZY-H0HwvfPTw,Wildseed,4.3,882,"855 El Camino Real, Bldg 4 S, Palo Alto, CA 94301",37.438275625426144,-122.15877270344905,N/A,"Vegetarian, Vegan, Cocktail Bars",False
bc8iPpq-DTTjR9TQEsy7mQ,Canyon Inn,3.9,261,"587 Canyon Rd, Redwood City, CA 94062",37.47255,-122.25986,$$,"Burgers, American, Mexican",False
Ebr3AUSGxRG0EklsQfTmtQ,Woodside Roadhouse,4.5,106,"1515 Woodside Rd, Redwood City, CA 94061",37.456287,-122.227717,$$,"Burgers, Chicken Shop",False
w2ugYGE9p6JjLoKxXVkDhw,Diner Japonica,4.4,340,"593 Woodside Rd, Ste E, Redwood City, CA 94061",37.4693216,-122.2234542,$$,"Comfort Food, Japanese Curry",False
kFUFSB4HMm6e10K_jfRNoQ,El Paisa By Los Alegres,4.7,102,"419 manzanita st, Redwood City, CA 94041",37.48055,-122.21902,N/A,"Food Trucks, Tacos",False
GbVInnpGOIBG8Iml9xpNLw,Pronto Wood Fired Pizzeria and Rotisserie,4.0,410,"2560 El Camino Real, Redwood City, CA 94061",37.47290150825648,-122.21716864542732,$$,"Pizza, Italian, Mediterranean",False
QtPpMclen_qzNpLr0ntlYw,Brochette Dumpling and Grill,4.2,146,"917 Main St, Redwood City, CA 94063",37.484764,-122.225925,N/A,"Asian Fusion, Chinese, Tapas/Small Plates",False
VajLQOoy-BS8H3yXnyMHwQ,Taza Deli & Cafe,4.8,214,"1796 Broadway, Redwood City, CA 94063",37.486934,-122.2233,$,"Delis, Gelato, Sandwiches",False
4EgB1AHT7bbyMkb70deaDQ,Son & Garden,4.0,1436,"1195 Merrill St, Menlo Park, CA 94025",37.45524150155467,-122.18361229546066,N/A,"New American, Breakfast & Brunch",False
yd_Q9FUgaknU8410dcNtDA,Tacos El Grullense E&E,4.2,271,"795 5th Ave, Redwood City, CA 94063",37.47991618930894,-122.20011934510605,$,Tacos,False
XVcb7hkeOHlmPqwG0kD_tA,Brew Coffee,4.9,121,"3176 Middlefield Rd, Redwood City, CA 94063",37.47227845441624,-122.20506764472522,$$,"Coffee & Tea, Sandwiches, Juice Bars & Smoothies",False
DDGSkqpLtVeFrmwc7emCiw,Mademoiselle Colette,3.9,335,"2401 Broadway St, Redwood City, CA 94063",37.486080313766,-122.23126988858,$$,"Coffee & Tea, Breakfast & Brunch, Bakeries",False
2wXlWkP0kl8itYCh8EHb2g,Aroma House,4.5,99,"3215 Oak Knoll Dr, Ste C, Redwood City, CA 94062",37.47131415189816,-122.25961664940884,$$,"Indian, Himalayan/Nepalese",False
EU34WleZFi4_hwKqv1T5dg,Arya Steakhouse,4.4,1500,"140 University Ave, Palo Alto, CA 94301",37.44394,-122.16337,$$,"Persian/Iranian, Steakhouses, Halal",False
BsN_ypeZd6SRC3fe42F6bA,The Office Bar & Grill,3.7,823,"1748 El Camino Real, San Carlos, CA 94070",37.49409,-122.24536,$$,"New American, Beer Bar, Cocktail Bars",False
xj75H5C7QL_4GMH9c_TZNQ,My Breakfast House,4.0,433,"1137 Laurel St, San Carlos, CA 94070",37.4997711181641,-122.252647399902,$$,Breakfast & Brunch,False
9vTepHfbWI3nQ4273HMMDg,Burma Love,4.0,184,"1302 E El Camino Real, Menlo Park, CA 94025",37.455424220634626,-122.1862309247799,N/A,"Burmese, Cocktail Bars, Beer Bar",False
lj_i7YQw7MPgLkuseruWdQ,Telefèric Barcelona,4.2,1866,"855 El Camino Real, Ste 130, Palo Alto, CA 94301",37.4383985960881,-122.15828790929515,$$$,"Spanish, Tapas Bars, Cocktail Bars",False
IvK__7MYd7tMD-E0wNqvog,iGuey Taqueria,4.2,222,"1494 El Camino Real, San Carlos, CA 94070",37.496438842905,-122.248153333333,$$,Mexican,False
NT6CJSuMFdQh5cS4nZJZJA,Homeskillet - Redwood City,4.1,294,"820 Veterans Blvd, Redwood City, CA 94063",37.4902572631836,-122.228935241699,$$,"Donuts, Breakfast & Brunch, Burgers",False
clV0aKY87pWK5sykEu6T6w,Oak + Violet,3.9,306,"1400 El Camino Real, Menlo Park, CA 94025",37.45633,-122.18775,N/A,New American,False
w76fTZY4-3S48e1_fynxbA,Speederia Pizzeria,3.9,231,"3201A Oak Knoll Dr, Redwood City, CA 94062",37.4720632155486,-122.259405864941,$,Pizza,False
BDGNURFMu7Mgy1moFWonhQ,Akami Sushi,4.4,166,"1725 Woodside Rd, Ste C, Redwood City, CA 94061",37.45462477539246,-122.2283177,N/A,Sushi Bars,False
p6Vn02hTn6n4KgMWWtiFQQ,Sweet U Cafe & Catering,4.8,90,"1201 Radio Rd, Ste 150, Redwood City, CA 94065",37.54285,-122.231846,$$,"Bubble Tea, Asian Fusion, Bakeries",False
09BfJLwTqZ_w6pcUcso31g,Tacos Los Gemelos,4.2,263,"1630 El Camino Real, Redwood City, CA 94063",37.4793121,-122.2261226,$$,Mexican,False
be1z3HdjBqntCpsk8ThpCQ,Ethel's Fancy,4.3,229,"550 Waverley St, Palo Alto, CA 94301",37.44645,-122.15991,N/A,New American,False
1raltx6CX1SteuTpU7hvug,840 Wine Bar & Cocktail Lounge,4.1,183,"840 Brewster Ave, Redwood City, CA 94063",37.48878,-122.23432,$$,"Wine Bars, Lounges, Tapas Bars",False
SDism5DnPRDGJohjQDd-ng,Las Chiquitas,4.5,248,"1798 Broadway St, Redwood City, CA 94063",37.48692096792202,-122.22338027055228,$$,Mexican,False
BkwTtLkb0MImKsZ8H1nCAg,Back A Yard Caribbean American Grill,4.4,2625,"1189 Willow Rd, Menlo Park, CA 94025",37.47269,-122.15498,$$,"American, Caribbean, Barbeque",False
7-_vN7boc-eKuGPcsbG-Tg,State of Mind Public House and Pizzeria,4.2,86,"3710 Florence St, Redwood City, CA 94063",37.478244,-122.187464,$$,"Pizza, Beer Bar, Chicken Wings",False
YwsB7CTQF082PLtqF3wjCQ,Ettan,4.1,1359,"518 Bryant St, Palo Alto, CA 94301",37.445419,-122.161283,$$$,"Indian, Seafood, Cocktail Bars",False
6JLaAe3WKXSlSPB4P12M5g,The Baker Next Door,4.4,31,"851 Main St, Redwood City, CA 94063",37.485657,-122.22598,N/A,"Coffee & Tea, Bakeries, Cafes",False
metftdHqcWtc4iOhp6U0qQ,Sushi Plus,3.9,845,"30 Woodside Plz, Redwood City, CA 94061",37.45781072099216,-122.22890948618036,$$,"Japanese, Sushi Bars, Vegetarian",False
T7EzfBA_AC3ys-S1McYsKA,True Food Kitchen,3.9,1901,"180 El Camino Real, Ste 1140, Palo Alto, CA 94304",37.44393215213805,-122.170323,$$,"New American, Breakfast & Brunch, Comfort Food",False
vrKMJfA4iUQPkFocQTDLXw,El Sur,4.4,162,"2844 Middlefield Rd, Redwood City, CA 94063",37.47538,-122.20988,$,"Argentine, Empanadas",False
J2AuN-Q206WaBq2o-oEvVw,Estampas Peruanas Restaurant,3.9,375,"715 El Camino Real, Redwood City, CA 94063",37.4871292114258,-122.235481262207,$$,"Peruvian, Desserts, Seafood",False
R6bVBPYHlL29m50Dn9x8Cg,Crust- Fresh Sourdough Deli,4.7,25,"701 Chesapeake Dr, Redwood City, CA 94063",37.50122187774849,-122.2137832,$$,"Sandwiches, Salad, Coffee & Tea",False
WkDKsYahbAt58uYXMMFLpg,Taiwanese Eats,4.3,133,"426 MacArthur Ave, Redwood City, CA 94063",37.477772,-122.211452,N/A,"Taiwanese, Breakfast & Brunch",False
yyQfc5Pjr3wlCfO8KEdfBA,Shiki Bistro,3.5,527,"825 Laurel St, San Carlos, CA 94070",37.50356,-122.25718,$$,"Japanese, Sushi Bars",False
UhzPynUp8l-OFDNRCos-tg,CRU Wine Bar & Merchant,4.2,128,"900B Middlefield Rd, Redwood City, CA 94063",37.48524,-122.230057,$$,"Wine Bars, Pizza, Sandwiches",False
oRsoXNgTAG8p3n-iiR7BLQ,Sekoya,4.3,116,"417 California Ave, Palo Alto, CA 94306",37.426179,-122.144651,N/A,"Cocktail Bars, New American, Wine Bars",False
0WDM3JlNBvk2MeOTlu03mg,Coconuts Caribbean Restaurant & Bar,3.8,2560,"642 Ramona St, Palo Alto, CA 94301",37.44381,-122.16027,$$,Caribbean,False
CBt6gzsxY5cwrXIV-tCgBw,Stacks,3.4,931,"314 El Camino Real, Redwood City, CA 94062",37.4915018,-122.2415975,$$,"Breakfast & Brunch, American",False
yOyEY9hWd2Bp1_WaRL7jsw,Das Bierhauz,3.9,28,"830 Middlefield Rd, Redwood City, CA 94063",37.48584007794611,-122.2293064,$$,"Beer Gardens, German, Burgers",False
sW_zH7aCKlUU9Pf4_XYViQ,Protégé,4.4,482,"250 S California Ave, Palo Alto, CA 94306",37.428037,-122.143825,$$$$,"New American, Cocktail Bars, Wine Bars",False
l7Qq2vdxxMGc6ubakEuvBg,Chef Gilly's Catering,5.0,21,"967 Ctr St, San Carlos, CA 94070",37.498769,-122.245471,N/A,Tacos,False
oWiEJlE6JTdiJcYVxOpiJg,Green Leaf Bistro,4.6,175,"35 E 3rd Ave, San Mateo, CA 94401",37.47637530737043,-122.2014552411042,N/A,"Asian Fusion, Pan Asian, Comfort Food",False
qKU4ibsYUWk-x2LRmQmzgg,Sky Kitchen,3.8,251,"620 Airport Dr, San Carlos, CA 94070",37.5151973206485,-122.250622616597,$$,"Breakfast & Brunch, American",False
OjkcIFhYyu8GkNkvIr6brg,Talk of Broadway,3.9,423,"2096 Broadway, Redwood City, CA 94063",37.486684,-122.2279753,$$,"Breakfast & Brunch, Burgers",False
BTuM18_theVCLWBvWZDcbA,Coffeebar,4.0,246,"2020 Broadway, Redwood City, CA 94063",37.48682,-122.22677,$,"Coffee & Tea, Breakfast & Brunch, Wine Bars",False
VTa5Ykxhhg4xGECrv0nq5w,Flea Street,4.2,747,"3607 Alameda De Las Pulgas, Menlo Park, CA 94025",37.43187,-122.201113,$$$$,"New American, Cocktail Bars, Tapas Bars",False
BJhWbsmZBrPXfBStk-nuHA,Sultana Mediterranean,4.1,690,"1149 El Camino Real, Menlo Park, CA 94025",37.4537669520235,-122.183570187746,$$,"Turkish, Mediterranean, Wine Bars",False
4b3ZWTLlzZHgogdDt7hLCA,Hummus Mediterranean Kitchen,4.7,312,"715 Stanford Shopping Ctr, Palo Alto, CA 94304",37.44276128470693,-122.17283117402916,N/A,"Mediterranean, Halal, Kebab",False
StDaVYW5FujmJj5Qe4IINQ,Sundance The Steakhouse,3.9,1682,"1921 El Camino Real, Palo Alto, CA 94306",37.428448,-122.149688,$$$,"Steakhouses, Lounges, Venues & Event Spaces",False
X1NgPMMREoTTDAZPe6D-kA,Whisk on Wheels,4.0,122,"Redwood City, CA 94063",37.48853,-122.22662,$$,"Caterers, Food Trucks, American",False
hlbaFJAuSiKYVlCD-0jzlw,La Stanza Cucina Italiana,4.3,418,"651 Oak Grove Ave, Ste H, Menlo Park, CA 94025",37.453672766057,-122.18456432402,$$,Sicilian,False
5w11DYgc28dKPJbeOvaY4Q,Coupa Cafe Marston,3.8,113,"695 Main St, Redwood City, CA 94063",37.487842,-122.2262326,$$,"Coffee & Tea, Breakfast & Brunch, Venezuelan",False
qD3nKDbli6uwkuouHAsDRQ,Sweet Maple,4.2,1106,"150 University Ave, Palo Alto, CA 94301",37.443992,-122.163031,$$,"Breakfast & Brunch, American, Asian Fusion",False
nM95lmo-YqOGIbwwfqntlw,Go Fish Poke Bar,3.7,354,"823 Hamilton St, Redwood City, CA 94063",37.4861625,-122.2299124,$$,"Poke, Japanese, Sushi Bars",False
fxdA1ENKw8RclS_geMpSkQ,Supreme Crab Buffet,3.5,452,"373 Main St, Redwood City, CA 94063",37.49073,-122.22643,$$,"Seafood, Cajun/Creole, Buffets",False
ZmBNhxa5rxfLj9GWuiLR1w,Tacos El Grullense,3.7,527,"1243 Middlefield Rd, Redwood City, CA 94063",37.484,-122.22502,$,Mexican,False
WFRgcUGX3aNpzLvUwOz9wg,Meyhouse,4.5,164,"640 Emerson St, Palo Alto, CA 94301",37.44331264797797,-122.1609897,$$$,"Turkish, Mediterranean, Middle Eastern",False
sDO1O_tnHN-i47HuT1IZZA,Sakura Teppanyaki and Sushi,3.3,590,"2198 Broadway St, Redwood City, CA 94063",37.4866618,-122.2290158,$$,"Sushi Bars, Steakhouses, Teppanyaki",False
K2dtWI7EAomBHcui4ZoqcA,Drunken Monk,4.2,165,"1438 El Camino Real, Menlo Park, CA 94025",37.456548,-122.188364,N/A,"Izakaya, Sushi Bars",False
L_7dELDK3C_x9mMmTAzImg,Seoul Kitchen,4.0,90,"2639 Broadway St, Redwood City, CA 94063",37.486006,-122.233932,N/A,"Korean, Gluten-Free, Vegetarian",False
KyU7XWDPclmZ3BpdIsd_0Q,Oren's Hummus,4.0,2684,"261 University Ave, Palo Alto, CA 94301",37.445717,-122.162173,$$,"Mediterranean, Middle Eastern",False
cecyfk6Y02akNd9xbb89WA,Franklin Street Caffe,4.0,343,"1053 El Camino Real, Redwood City, CA 94063",37.4852024098942,-122.230885714194,$$,"Breakfast & Brunch, American, Pizza",False
hl2yriEDrXYTj1XFjaImGg,Fambrini's Cafe,4.4,1325,"2500 El Camino Real, Palo Alto, CA 94306",37.42404,-122.14513,$$,"Sandwiches, Breakfast & Brunch, Salad",False
Jl3EEFeAnj9KHyFMRheQOQ,City Pub,3.7,443,"2620 Broadway St, Redwood City, CA 94063",37.486511,-122.23382,$$,"Pubs, American, Chicken Wings",False
d_IBp5wNVn5wDlNkblAL8w,Fleming’s Prime Steakhouse & Wine Bar,3.8,1674,"180 El Camino Real, Ste 2, Palo Alto, CA 94304",37.444319,-122.171166,$$$$,"Steakhouses, Wine Bars, Seafood",False
GJJbZBje8eibLaf0wVTg5g,Rara,4.6,110,"201 California Ave, Palo Alto, CA 94301",37.42813,-122.14308,$$,"Himalayan/Nepalese, Vegetarian, Asian Fusion",False
Hayk32--8Qz2zIzu4tkI5A,Naschmarkt - Palo Alto,4.5,143,"2323 Birch St, Palo Alto, CA 94306",37.42785,-122.14457,N/A,"Modern European, Austrian, Cocktail Bars",False
0k58IxlG1h3FYJN_T9mLGw,Camper,3.9,308,"898 Santa Cruz Ave, Menlo Park, CA 94025",37.4501599,-122.18613,$$$,"New American, Cocktail Bars",False
KIF8a60imkeWQtT6GEBW4Q,Ike's Lair of Redwood City,3.7,723,"2655 Broadway St, Redwood City, CA 94063",37.4861346,-122.2342516,$$,"Sandwiches, Vegan",False
_mkNOTiQ-kbc1kJHo9RoVA,Tamarine Restaurant,4.0,2231,"546 University Ave, Palo Alto, CA 94301",37.44881,-122.15833,$$$,Vietnamese,False
njVrdjtYX6EwsuCo1Qbp6A,Saint Michael's Alley,3.8,1035,"140 Homer Ave, Palo Alto, CA 94301",37.44153,-122.15957,$$$,New American,False
Z9zQYvlCLXw9x0AV4dYVng,TAVERNA,3.9,495,"800 Emerson St, Palo Alto, CA 94301",37.44205,-122.15894,$$$,Greek,False
jwaXc3VVGDFQu1aCoiXwdw,NOLA Restaurant & Bar,3.7,3377,"535 Ramona St, Palo Alto, CA 94301",37.4450225830078,-122.161323547363,$$,"Cajun/Creole, New American, Lounges",False
